,Date,name,label,commt
1931,2022-03-09,Reuters,1,eu rolls out plan to cut russia gas dependency this year 
1932,2022-03-09,Reuters,1,us surprised at polands decision to give it fighter jets for ukraine 
1933,2022-03-09,Reuters,1,us congress edges toward ukraine aid government funding bill 
1934,2022-03-09,Reuters,1,as millions flee fighting in ukraine experts warn that countries receiving refugees will struggle to care for those with cancer and other diseases 
1935,2022-03-09,Reuters,1,britain to phase out russian oil imports by end of 2022 
1936,2022-03-09,Reuters,1,mcdonalds pepsico coca-cola and starbucks stopped sales of their best-known products in russia offering a united rebuke of the war on ukraine by companies that define america for much of the world 
1937,2022-03-09,Reuters,1,mcdonalds icon of post-soviet era to close all restaurants in russia 
1938,2022-03-09,Reuters,1,as the conflict in syria marks its 11th anniversary next week syrians who lost family friends and their homes in russian-backed offensives say news from ukraine evokes memories of a conflict that destroyed much of their country in the last decade 
1939,2022-03-09,Reuters,1,iran nuclear talks stumble over unresolved russia demands 
1940,2022-03-09,Reuters,1,democrats drop covid-19 funds from us house bill to aid ukraine fund govt 
1941,2022-03-09,Reuters,1,russia faces deepening isolation and economic turmoil as it continues to be hit with an array of sanctions that effectively cut off moscowâs major financial institutions from western markets
1942,2022-03-09,Reuters,1,russia delegation at peace talks with ukraine will not concede anything -ria agency 
1943,2022-03-09,Reuters,1,"russias ""z"" campaign drums up support for operation in ukraine "
1944,2022-03-09,Reuters,1,white house briefing as russia accuses the us of waging economic war
1945,2022-03-09,Reuters,1,russia may be using unguided dumb bombs in ukraine war -us  official 
1946,2022-03-09,Reuters,1,the ukrainian government is preparing for the potential need to move its data and servers abroad if russias invading forces push deeper into the country a senior cybersecurity official tells 
1947,2022-03-09,Reuters,1,explainer fighter jets to ukraine a step too far for nato wary of war with russia 
1948,2022-03-09,Reuters,1,warning graphic content - ukraine accuses russia of bombing a childrens hospital in mariupol during an agreed ceasefire releases video footage 
1949,2022-03-09,Reuters,1,russians abroad are feeling the squeeze from economic sanctions imposed on moscow following the invasion of ukraine 
1950,2022-03-09,Reuters,1,makers of household goods ranging from diapers to cookies are the next firms to feel pressure to quit russia 
1951,2022-03-09,Reuters,1,mcdonalds says russia store closures to cost $50 mln per month 
1952,2022-03-09,Reuters,1,putin rejected every us off-ramp in ukraine conflict blinken says 
1953,2022-03-09,Reuters,1,many expected kyiv to quickly fall in the early days of the war but more than two weeks into the russian invasion moscows military missteps and tenacious ukrainian resistance has kept the capitol from changing hands 
1954,2022-03-09,Reuters,1,nestle tobacco groups latest companies to pull back from russia 
1955,2022-03-09,Reuters,1,a young girl entertained people in a bomb shelter in ukraine by singing the hit song âlet it goâ from the disney film âfrozenâ 
1956,2022-03-09,Reuters,1,un nuclear watchdog chief heading to turkey site of russia-ukraine meeting 
1957,2022-03-09,Reuters,1,un nuclear watchdog loses touch with monitoring equipment at ukraine power plant 
1958,2022-03-09,Reuters,1,russias defense ministry acknowledged that some conscripts were taking part in the conflict with ukraine after president vladimir putin denied this on various occasions saying only professional soldiers and officers had been sent in 
1959,2022-03-09,Reuters,1,nestle suspends capital investment in russia 
1960,2022-03-09,Reuters,1,factbox global law firms in russia react to ukraine invasion 
1961,2022-03-09,Reuters,1,us says ties with poland still strong despite ukraine plane flap 
1962,2022-03-09,Reuters,1,the un nuclear watchdogs systems monitoring nuclear material at the zaporizhzhia nuclear power plant in ukraine have stopped transmitting data to its headquarters it said a day after it reported the same interruption at chernobyl 
1963,2022-03-09,Reuters,1,germany wont send warplanes to ukraine eyes energy cooperation with canada 
1964,2022-03-09,Reuters,1,explainer ousting russia from wto imf would mark end of an era 
1965,2022-03-09,Reuters,1,russia belarus squarely in default territory on billions in debt -world bank 
1966,2022-03-09,Reuters,1,russia acknowledges conscripts were part of ukraine operation some are pows 
1967,2022-03-09,Reuters,1,ukraine evacuated more than 40000 people in one day on wednesday but struggled to get civilians away from conflict zones around the cities of kyiv kharkiv and mariupol a ukrainian official said 
1968,2022-03-10,Reuters,1,russia belarus squarely in default territory on billions in debt -world bank 
1969,2022-03-10,Reuters,1,top vatican official says reported bombing of ukraine childrens hospital unacceptable 
1970,2022-03-10,Reuters,1,russias lavrov arrives in turkey for talks with ukraine counterpart 
1971,2022-03-10,Reuters,1,the united states closed the door on supplying combat aircraft to ukraine saying that the intelligence community assessed it would be a high risk move that could be mistaken by russia as an escalatory step 
1972,2022-03-10,Reuters,1,russia may be using unguided dumb bombs in ukraine war -us  official 
1973,2022-03-10,Reuters,1,exclusive ukraine prepares potential move of sensitive data to another country -official 
1974,2022-03-10,Reuters,1,ukraine says 1170 civilians have been killed in mariupol since russian invasion 
1975,2022-03-10,Reuters,1,russia moves towards nationalising assets of firms that leave - ruling party 
1976,2022-03-10,Reuters,1,time to get tougher with russias putin britain tells west 
1977,2022-03-10,Reuters,1,huawei uks british board members resign over russia-ukraine stance 
1978,2022-03-10,Reuters,1,president vladimir putin said that sanctions imposed against russia would rebound against the west including in the form of higher food and energy prices and moscow would solve its problems and emerge stronger 
1979,2022-03-10,Reuters,1,exclusive canada is studying ways to increase pipeline utilization to boost crude exports to the us with the aim of helping european countries that phase out imports of russian oil the canadian natural resources minister jonathan wilkinson said 
1980,2022-03-10,Reuters,1,press secretary jen psaki said the biden administration continues to assess the risk of possible biological and chemical weapons in ukraine watch the white house briefing
1981,2022-03-10,Reuters,1,goldman sachs becomes first us bank to quit russia 
1982,2022-03-10,Reuters,1,russia shows reckless disregard for ukraine civilians us spy chiefs say 
1983,2022-03-10,Reuters,1,ukrainian civilians are supporting troops as they try to repel russias advance including through civil defense units and independent militia across the country 
1984,2022-03-10,Reuters,1,ukrainian foreign minister dmytro kuleba said no progress was made on achieving a ceasefire in ukraine during talks with his russian counterpart sergei lavrov 
1985,2022-03-10,Reuters,1,russia may refuse to return hundreds of airliners rented from foreign firms potentially sparking new chaos for the battered air travel industry 
1986,2022-03-10,Reuters,1,goldman quits russia while europes banks reveal billions worth of exposures 
1987,2022-03-10,Reuters,1,buyers are turning to australia as they hunt for supplies of coal gas and wheat to replace cargoes from russia and ukraine but local producers are grappling with infrastructural and labor constraints 
1988,2022-03-10,Reuters,1,three people including a child were killed in the air strike on a mariupol hospital ukrainian president zelenskiy said european commission president ursula von der leyen said the hospital attack could constitute a war crime and should be investigated 
1989,2022-03-10,Reuters,1,a ukrainian couple who worked as engineers at the chernobyl plant when a reactor exploded in 1986 fear ukraine could see another nuclear catastrophe amid russias invasion âgod forbid if we had to be evacuated again said former engineer halyna 
1990,2022-03-10,Reuters,1,us vice-president harris says there should be investigation into russias conduct in war 
1991,2022-03-10,Reuters,1,live state department briefing as russias ukraine invasion enters third week
1992,2022-03-10,Reuters,1,russian president vladimir putin said russia would ultimately emerge stronger and more independent after overcoming the difficulties caused by what he called the wests illegitimate sanctions over its invasion of ukraine 
1993,2022-03-10,Reuters,1,ukraine war damage tops $100 billion so far economic adviser says 
1994,2022-03-10,Reuters,1,venezuelan vice president meets good friend lavrov of russia 
1995,2022-03-10,Reuters,1,live britainâs truss discusses russiaâs ukraine invasion at think tank atlantic council
1996,2022-03-10,Reuters,1,putin warns the west russia will emerge stronger 
1997,2022-03-10,Reuters,1,putin says russia will emerge stronger sanctions will rebound on west 
1998,2022-03-10,Reuters,1,nuclear war russias lavrov says i dont believe so 
1999,2022-03-10,Reuters,1,wayne bryan of refinitiv explains the fallout if russia cuts supply of a key gas pipeline to europe
2000,2022-03-10,Reuters,1,exclusive meta will allow facebook and instagram users in some countries to call for violence against russians and russian soldiers in the context of the ukraine invasion according to internal emails in a temporary change to its hate speech policy 
2001,2022-03-10,Reuters,1,goldman sachs said it is closing its russia operations becoming the first major wall street bank to exit following moscows invasion of ukraine in compliance with regulatory and licensing requirements 
2002,2022-03-10,Reuters,1,putin says russia will solve its problems calls sanctions illegitimate 
2003,2022-03-10,Reuters,1,in a statement meta addressed its temporary change in hate speech policy which allows facebook and instagram users in some countries to call for violence against russians and russian soldiers in the context of the ukraine invasion 
2004,2022-03-10,Reuters,1,analysis two weeks into ukraine war faint glimmers of compromise emerge 
2005,2022-03-10,Reuters,1,facebook owner meta is also temporarily allowing some posts that call for death to russian president putin or belarusian president lukashenko in countries including russia ukraine and poland according to internal emails to its content moderators
2006,2022-03-10,Reuters,1,as russian forces pound ukraines kharkiv with artillery and airstrikes staff at the citys main museum race to get priceless artworks to safety many of them by russian artists 
2007,2022-03-10,Reuters,1,in a statement released on wednesday state department spokesman ned price said russia is inventing false pretexts in an attempt to justify its own horrific actions in ukraine 34
2008,2022-03-10,Reuters,1,us push to export lng amid ukraine crisis slowed by climate concerns sources say 
2009,2022-03-10,Reuters,1,russia says there was no air strike on ukraine hospital 
2010,2022-03-10,Reuters,1,russiaâs invasion of ukraine began on feb 24 with strikes from land sea and air in the largest military assault by one european state on another since world war ii 
2011,2022-03-11,Reuters,1,disney says it will pause all business in russia  $dis
2012,2022-03-11,Reuters,1,ecb to turn off money taps at ukraine watershed moment 
2013,2022-03-11,Reuters,1,russia to suspend grain exports to eurasian economic union until aug 31 
2014,2022-03-11,Reuters,1,venezuelan vice president meets good friend lavrov of russia 
2015,2022-03-11,Reuters,1,yellen says sanctions over ukraine war limiting chinas ability to buy russian oil 
2016,2022-03-11,Reuters,1,in its attack russia shifted from strategic strikes against military targets using missiles to a stalled ground attack and now a broad siege of major cities 
2017,2022-03-11,Reuters,1,"eu leaders to tell ukraine ""you belong to our family"" "
2018,2022-03-11,Reuters,1,zelenskiy asks to address israels holocaust museum on ukraine crisis 
2019,2022-03-11,Reuters,1,russia draft law raises doubt over fate of $10 bln of jets 
2020,2022-03-11,Reuters,1,russia says belarus restores power supply to chernobyl nuclear plant 
2021,2022-03-11,Reuters,1,deutsche bank which faced stinging criticism from some investors and politicians for its ongoing ties to russia said in a surprise move that it would wind down its business in the country 
2022,2022-03-11,Reuters,1,president volodymyr zelenskiy said ukraine had reached a strategic turning point in the conflict with russia but russian forces bombarded cities across the country and appeared to be regrouping for a possible assault on the capital kyiv 
2023,2022-03-11,Reuters,1,nato secretary-general jens stoltenberg said that humanitarian corridors constituted the bare minimum of what ukraine needs at this moment 
2024,2022-03-11,Reuters,1, just over $139 per barrel was the peak hit by oil in another week of frenzied trading the us senate approved a $15 trillion government funding bill including $136 billion in aid to ukraine this is the week in numbers
2025,2022-03-11,Reuters,1,apple growers in moldova are struggling to export their crops following russias invasion of ukraine
2026,2022-03-11,Reuters,1,âtsunami of goodwillâ orphans from ukraine find shelters in lithuania the united nations refugee agency said over 23 million people have fled ukraine since the war began 
2027,2022-03-11,Reuters,1,from tiny babies to the elderly hundreds of people are sheltering under a metro station in kharkiv ukraineâs second biggest city that has suffered some of the heaviest shelling since russian invasion began 
2028,2022-03-11,Reuters,1,russia opened a criminal case against facebooks parent meta and moved to designate the us tech giant as an âextremist organizationâ after the social network changed its hate speech rules to allow users to call for âdeath to the russian invadersâ 
2029,2022-03-11,Reuters,1,eu to ban steel imports from russia luxury goods exports to moscow 
2030,2022-03-11,Reuters,1,after the closure of ukraines port of odessa at the start of russias invasion last month apple-growers in moldovas south-east say they are struggling to export their crops
2031,2022-03-11,Reuters,1,the us the group of seven nations and the european union are moving to revoke russias most favored nation status opening the door for further punitive sanctions and tariffs on moscow in response to the invasion of ukraine 
2032,2022-03-11,Reuters,1,the un security council convenes at russias request watch live
2033,2022-03-11,Reuters,1,the ongoing conflict in ukraine could see international food and feed prices rise by up to 20% triggering a jump in global malnourishment a report by the food and agriculture organization said 
2034,2022-03-11,Reuters,1,soviet-era drone believed from ukraine crashes in croatia zagreb says 
2035,2022-03-11,Reuters,1,ukraines president volodymyr zelenskiy said the country was âmoving towards victoryâ in war with russia and urged ukrainians to sow as many crops as possible this spring despite the invasion 
2036,2022-03-11,Reuters,1,international food and feed prices could rise by up to 20% as a result of the conflict in ukraine triggering a jump in global malnourishment the united nations food agency said 
2037,2022-03-11,Reuters,1,live un security council convenes at russias request
2038,2022-03-11,Reuters,1,the united nations said it was not aware of any biological weapons program in ukraine while washington and its allies voiced concerns russia was spreading the unproven claim in order to launch its own biological or chemical attacks 
2039,2022-03-11,Reuters,1,biden g7 hit russian trade in latest ukraine retaliation 
2040,2022-03-11,Reuters,1,the scenes are similar on transport systems across the worst-affected areas of ukraine although in kharkiv the countrys second city that has suffered some of the heaviest shelling since the invasion began the numbers are high 46
2041,2022-03-11,Reuters,1,world shares slid pressured by uncertainty about the conflict in ukraine and expectations the federal reserve will hike us interest rates next week 
2042,2022-03-11,Reuters,1,russia opened a criminal case against meta after the social network changed its hate speech rules to allow users to call for death to the russian invaders in the context of the ukraine invasion 
2043,2022-03-11,Reuters,1,breaking the us will revoke russias permanent normal trade relations status to punish moscow over its invasion of ukraine
2044,2022-03-11,Reuters,0,exclusive the pentagon is turning to a special team to respond to increased demand for new weapons sales and requests to transfer existing weapons among us allies as countries including ukraine scramble to obtain arms following russias invasion 
2045,2022-03-11,Reuters,0,exclusive russias attack on ukraine halts half of worlds neon output for chips 
2046,2022-03-11,Reuters,0,metas oversight board said context is important for content policies  the statement follows reporting that the owner of facebook is making exceptions around violent speech in the context of russias invasion of ukraine 
2047,2022-03-11,Reuters,0,western intelligence agencies are investigating a cyberattack by unidentified hackers that disrupted broadband satellite internet access in ukraine coinciding with russias invasion three people with direct knowledge of the incident tell 
2048,2022-03-11,Reuters,0,the cost of russias invasion of ukraine will become a lot clearer next week with a previously unthinkable sovereign default looming more emergency central bank measures likely and a stock market crash guaranteed if it reopens 
2049,2022-03-11,Reuters,0,exclusive russias surgut works with china to allow oil sales to go on 
2050,2022-03-11,Reuters,0,russia opened a criminal case against facebooks parent meta platforms after the social network changed its hate speech rules to allow users to call for âdeath to the russian invadersâ in the context of the war with ukraine 
2051,2022-03-11,Reuters,0,deutsche bank rebuked over remaining in russia as others quit 
2052,2022-03-11,Reuters,0,deep under the streets of kharkiv in eastern ukraine hundreds of people are sheltering from fierce russian bombardment occupying the heroiv pratsi metro station where they do what they can to get comfortable  16
2053,2022-03-11,Reuters,0,nato secretary-general jens stoltenberg called on russia to withdraw its forces and engage in diplomatic efforts in good faith saying humanitarian corridors are the bare minimum of what ukraine needs 
2054,2022-03-11,Reuters,0, âdeep under the streets of ukraines kharkiv hundreds are sheltering russian from bombardmentâ by 
2055,2022-03-11,Reuters,0,ukraines mariupol says 1582 civilians killed by russian shelling and blockade 
2056,2022-03-11,Reuters,0,factbox what revoking russias most favoured nation status means 
2057,2022-03-14,Reuters,0,ukraines mariupol says citys last reserves of food and water are running out 
2058,2022-03-14,Reuters,0,ukraines zelenskiy warns of desolation if russia tries to take kyiv 
2059,2022-03-14,Reuters,0,debt deadline and central bank hikes loom in russia 
2060,2022-03-14,Reuters,0,ukraine war becomes a cudgel in republican partys internal conflict 
2061,2022-03-14,Reuters,0,russia and ukraine give brightest assessment yet of progress in talks on war 
2062,2022-03-14,Reuters,0,ukraine to support crop sowing campaign says prime minister 
2063,2022-03-14,Reuters,0,china faces consequences if it helps russia evade sanctions over ukraine - sullivan 
2064,2022-03-14,Reuters,0,exclusive ukraine has started using clearview aiâs facial recognition during war 
2065,2022-03-14,Reuters,0,russia counts on sanctions help from china us warns off beijing 
2066,2022-03-14,Reuters,0,russia strikes military base near polish border nine dead ukraine says 
2067,2022-03-14,Reuters,0,russias finance ministry is preparing to service some of its foreign currency debt on wednesday but such payments will be made in roubles if sanctions prevent banks from honouring debts in the currency of issue the ministry said
2068,2022-03-14,Reuters,0,the un will allocate a further $40 million from its central emergency response fund to ramp up humanitarian assistance for ukraine where millions of people face hunger and dwindling water and medicine supplies secretary-general guterres says watch
2069,2022-03-14,Reuters,0,as western sanctions over events in ukraine have cut russia off from key parts of global financial markets moscow said it might start to pay foreign debt in roubles as a result 
2070,2022-03-14,Reuters,0,australia and the netherlands said they had begun joint legal action against russia at the united nations aviation agency over the downing of malaysia airlines flight mh17 eight years ago 
2071,2022-03-14,Reuters,0,eu to tighten sanctions on russian oil companies but stops short of import ban - source 
2072,2022-03-14,Reuters,0,tentative hopes of progress in peace talks between ukraine and russia lifted european stocks despite a sharp slide in chinese stock markets on the back of renewed covid-19 lockdowns 
2073,2022-03-14,Reuters,0,tesla ceo elon musk warned his businesses are facing significant risks from inflation retweeting an article saying the ukraine-russia conflict had sent commodity prices to their highest levels since 2008 
2074,2022-03-14,Reuters,0,live uk housing minister gove speaks on homes for ukraine plan
2075,2022-03-14,Reuters,0,swiss re said it was not taking on new business with russian and belarusian clients and was not renewing existing business with russian clients as european financial institutions turn their backs on russia 
2076,2022-03-14,Reuters,0,correction russian fertilizer and coal billionaire andrei melnichenko said a global food crisis looms unless the war in ukraine is stopped we are deleting a previous video that contained an incorrect company name 
2077,2022-03-14,Reuters,0,eu member states agree new package of sanctions against russia 
2078,2022-03-14,Reuters,0,the eu is set to adopt new sanctions including an investment ban against russias oil majors rosneft transneft and gazprom neft but will continue to buy oil from them 
2079,2022-03-14,Reuters,0,several stars wore pins and ribbons in the colors of ukraineâs national flag at the bafta red carpet
2080,2022-03-14,Reuters,0,european stocks rose as traders hoped for progress in peace talks between ukraine and russia 
2081,2022-03-14,Reuters,0,us options remain toward russia including full trade embargo -cnbc 
2082,2022-03-14,Reuters,0,benedict cumberbatch and other stars on the bafta red carpet wore pins and ribbons in the colors of ukraineâs national flag
2083,2022-03-14,Reuters,0,live pentagon press secretary john kirby holds a briefing following us national security adviser jake sullivanâs meeting with chinaâs top diplomat yang jiechi with the us warning of the perils of aiding russia
2084,2022-03-14,Reuters,0,ukraine says it has begun âhardâ talks on a ceasefire with russia despite the fatal shelling of a residential building in kyiv russia warns it may be forced to pay foreign currency debt in roubles and more here are  stories you need to know today
2085,2022-03-14,Reuters,0,live un chief antonio guterres speaks to media on ukraine
2086,2022-03-14,Reuters,0,s&p 500 dow rise with focus on russia-ukraine peace talks fed 
2087,2022-03-14,Reuters,0,un chief prospect of nuclear conflict back within realm of possibility over ukraine 
2088,2022-03-14,Reuters,0,citigroup expands russia withdrawal raising prospect of losses 
2089,2022-03-14,Reuters,0,live ukraines prime minister denys shmyhal addresses the parliamentary assembly of the council of europe by video in an extraordinary session to discuss russias invasion of ukraine
2090,2022-03-14,Reuters,0,russia ukraine hold fourth round of peace talks as russian forces bear down on kyiv on day 19 of the invasion 
2091,2022-03-15,Reuters,0,putin signs law to allow online voting at elections across russia 
2092,2022-03-15,Reuters,0,in a sign of concerns about the impact of sanctions on oil prices and supplies eu governments have clarified that new sanctions on russian oil majors will not prevent states and companies from buying oil from rosneft transneft and gazprom neft 
2093,2022-03-15,Reuters,0,us says china will face consequences if it helps russia evade sanctions rhode island takes teva pharmaceutical industries to trial over whether the israeli company contributed to an opioid crisis and more  stories you need to know today
2094,2022-03-15,Reuters,0,marina ovsyannikova interrupted the main news program on russias state tv channel one to denounce the war  the anti-war protester held up a sign behind the studio presenter 
2095,2022-03-15,Reuters,0,convoy of civilians leaves ukraines mariupol after days of failed attempts 
2096,2022-03-15,Reuters,0,russias defense ministry said a ukrainian missile killed 20 civilians and wounded 28 in the eastern ukrainian city of donetsk the ministry provided no evidence and ukraine denied launching an attack 
2097,2022-03-15,Reuters,0,analysis ukraine invasion splits orthodox church isolates russian patriarch 
2098,2022-03-15,Reuters,0,ukraine said it had begun âhardâ talks on a ceasefire immediate withdrawal of troops and security guarantees with russia despite the fatal shelling of a residential building in kyiv
2099,2022-03-15,Reuters,0,the us warned china after intense talks not to help moscow in its invasion of ukraine while an anti-war protester interrupted russian state tv news 
2100,2022-03-15,Reuters,0,britain colluding with squatters russias deripaska spokeswoman says 
2101,2022-03-15,Reuters,0,ukraineâs kalush orchestra are among the favorites to win eurovision this year but the glitz of the song contest seems a long way off members of the band have joined the war effort in ukraine 
2102,2022-03-15,Reuters,0,britain said it would ban exports of luxury goods to russia as well as imposing a new 35% tariff on russian imports worth about $12 billion 
2103,2022-03-15,Reuters,0,âi am much better at handling a camera than a weaponâ since russia launched its invasion of his country ukrainian director valentyn vasyanovych has turned to what he knows best to join the war effort â his camera 
2104,2022-03-15,Reuters,0,live state department briefing as us imposes more russia sanctions
2105,2022-03-15,Reuters,0,âi said to myself i can move to ukraine in the future now the future is very confusedâ said victoria naji who is palestinian ukrainian and syrian and spent her life in the shadow of conflict 
2106,2022-03-15,Reuters,0,retired couple jannie and bert schrage who live in the north of the netherlands realized they had a resource to help slow russian president vladimir putins ukraine campaign â natural gas
2107,2022-03-15,Reuters,0,topping the eurovision leaderboard is a dream for many international music acts but for ukraineâs kalush orchestra the glitz of the song contest is a long way off 
2108,2022-03-15,Reuters,0,from the latest on the crisis in ukraine to the surge in covid-19 infections in china these are the  stories you need to know today
2109,2022-03-15,Reuters,0,oil plunges on easing supply concerns china covid cases 
2110,2022-03-15,Reuters,0,shares in electric vehicle makers have plummeted amid pandemic-related supply chain disruptions and the crisis in ukraine ross gerber of gerber kawasaki says that while the long-term outlook remains solid there are some companies to avoid
2111,2022-03-15,Reuters,0,oil prices dropped to their lowest in almost three weeks as russia indicated it is in favor of the iran nuclear deal resuming as soon as possible ceasefire talks between russia and ukraine further eased fears of supply disruptions 
2112,2022-03-15,Reuters,0,nato is concerned russia might use chemical weapons in a false flag attack as part of its invasion of ukraine nato secretary-general jens stoltenberg said 
2113,2022-03-15,Reuters,0,âwe all are the targets of russia and everything will go against europe if ukraine wont stand so i would like to ask you to help yourself by helping usâ ukrainian president volodymyr zelenskiy told a meeting of joint expeditionary force leaders 
2114,2022-03-15,Reuters,0,a recent graduate of damascus university victoria naji was born in syria to a palestinian father and a ukrainian mother she had been planning to travel to ukraine to seek out opportunities in her mothers homeland â until war erupted there last month 
2115,2022-03-15,Reuters,0,a lack of wiring harnesses from ukraine has overtaken a shortage of semiconductors as volkswagens biggest supply chain headache as the russia-ukraine war clouds its prospects for this year the worlds no2 carmaker warned 
2116,2022-03-15,Reuters,0,live council of europe meets to discuss the russian invasion of ukraine
2117,2022-03-15,Reuters,0,olga and her two children including six-month-old vera are crossing europe by road fleeing war in ukraine with the help of a group of spanish taxi drivers who drove to poland to support the mass evacuation of refugees
2118,2022-03-15,Reuters,0,tesla has raised prices in china and the us for the second time in less than a week the increases come as costs of raw materials surge exacerbated by supply chain disruptions following russias invasion of ukraine  $tsla
2119,2022-03-15,Reuters,0,russias lavrov says iran nuclear deal revival is in home straight 
2120,2022-03-15,Reuters,0,live ukraines zelenskiy addresses canadas parliament
2121,2022-03-15,Reuters,0,oil plunges over 7% on easing supply concerns china covid cases 
2122,2022-03-15,Reuters,0,czech polish and slovenian pms travel to kyiv to show support to ukraine an anti-war protester interrupts live tv in russia china posts a steep jump in covid-19 infections and more  stories you need to know today
2123,2022-03-15,Reuters,0,âwhatâs happening now is the biggest battle of our history and the existence of ukraine will depend on the result of this confrontationâ says ukrainian director valentyn vasyanovych as he attempts to document russiaâs invasion of his country 
2124,2022-03-15,Reuters,0,a growing army of medical professionals and volunteers from ukraine and abroad have been working under desperate circumstances to keep ukraines healthcare system going since the conflict started 
2125,2022-03-15,Reuters,0,live white house briefing as us targets russians over ukraine invasionhuman-rightsviolations
2126,2022-03-15,Reuters,0,europe must protect its own security by helping ukraine defend itself against russia ukrainian president volodymyr zelenskiy told a meeting of joint expeditionary force leaders via video link urging them to send more weapons 
2127,2022-03-15,Reuters,0,britain said it would ban the export of luxury goods to russia and impose a new 35% tariff on $12 billion worth of russian imports including vodka metals fertilizers and other commodities 
2128,2022-03-15,Reuters,0,flows through russias yamal-europe gas pipeline turn eastwards 
2129,2022-03-16,Reuters,0,unicredit considers quitting russia credit suisse outlines russian wealth clients 
2130,2022-03-16,Reuters,0,fox news cameraman killed while reporting in ukraine 
2131,2022-03-16,Reuters,0,russia bars entry to biden and canadas trudeau 
2132,2022-03-16,Reuters,0,eurovision favourites ukraines kalush orchestra join war effort 
2133,2022-03-16,Reuters,0,satellite outage caused huge loss in communications at wars outset -ukrainian official 
2134,2022-03-16,Reuters,0,russia quits council of europe rights watchdog 
2135,2022-03-16,Reuters,0,gas through russias yamal pipeline reverses to flow eastwards 
2136,2022-03-16,Reuters,0,samar aita lived through three wars in the gaza strip before moving to ukraine four years ago never imagining her computer engineering studies would be interrupted by a conflict far from home
2137,2022-03-16,Reuters,0,eu approves new round of russia sanctions targeting energy steel defence sectors 
2138,2022-03-16,Reuters,1,nearly a hundred children have died in the war that followed russias invasion of ukraine president volodymyr zelenskiy told canadian lawmakers as he appealed to canada to increase sanctions on moscow in a virtual address that received a standing ovation 
2139,2022-03-16,Reuters,0,world court orders russia to halt military operations in ukraine 
2140,2022-03-16,Reuters,0,merck and co said it would not make further investments in russia but continue to supply life-saving medicines and vaccines to the country  $mrk
2141,2022-03-16,Reuters,0,close the sky over ukraine president zelenskiy urges us congress 
2142,2022-03-16,Reuters,0,president biden announces an additional $800 million in security assistance to ukraine the new package includes drones and anti-aircraft systems
2143,2022-03-16,Reuters,1,ukrainian president volodymyr zelenskiy urged american lawmakers to do more to protect his country from russias invasion in an address to the us congress zelenskiy pleaded with president joe biden to be the worlds âleader of peaceâ 
2144,2022-03-16,Reuters,1,mercedes-benz said it wonât cut spending on electric vehicles despite growing pressure on the supply chain because of the russia-ukraine conflict 
2145,2022-03-16,Reuters,0,live ukraines zelenskiy addresses us congress
2146,2022-03-16,Reuters,0,ukrainian nurse oksana martynenko is looking after 21 babies - all of them surrogates whose parents cannot come to collect them because of the war all the while she has her own family to worry about 
2147,2022-03-16,Reuters,0,nine out of 10 ukrainians could face poverty and extreme economic vulnerability if the war drags on over the next year wiping out two decades of economic gains the un development programme said 
2148,2022-03-16,Reuters,0,ukrainian nurse oksana martynenko and her colleagues have 21 babies to look after at a makeshift clinic on the outskirts of kyiv - all of them surrogates whose parents cannot come to collect them because of the war 
2149,2022-03-16,Reuters,0,india is looking to seize the gap in the wheat export market left by the russia-ukraine war government sources said 
2150,2022-03-16,Reuters,0,three million barrels of russian oil products could be shut in next month iea 
2151,2022-03-16,Reuters,0,sales at zara owner inditex surged above pre-pandemic levels at the start of its financial year though the worlds no 1 fast-fashion retailer by sales faces a fresh challenge in the months ahead after it stopped trading in russia 
2152,2022-03-16,Reuters,0, lviv symphony orchestra plays in support of a free sky in lviv ukraine 
2153,2022-03-16,Reuters,0,in her first television interview since her extraordinary on-air protest on russias state tv channel one marina ovsyannikova told 
2154,2022-03-16,Reuters,0,live who briefing on ukraine covid-19 and other global health issues
2155,2022-03-16,Reuters,1,ukrainian president volodymyr zelenskiy struck a cautiously optimistic note over ongoing peace talks with russia as the refugee tally from moscows invasion crossed 3 million 
2156,2022-03-16,Reuters,0, stories you need to know today  us president joe biden is expected to announce $800 million in security aid for ukraine russia and ukraine looking for compromise in peace talks us senate passes bill to make daylight saving time permanent and more
2157,2022-03-16,Reuters,0,canada formally removes russias rt from canadian tvs 
2158,2022-03-16,Reuters,0,live state department briefing as us offers more security assistance to ukraine
2159,2022-03-16,Reuters,1,mercedes-benz wont cut spending on future electric vehicles even as it copes with supply-chain cost pressures exacerbated by the russia-ukraine conflict the german automakers chief executive said 
2160,2022-03-16,Reuters,0,musks combat challenge to putin prompts mockery in russia 
2161,2022-03-16,Reuters,0,biden calls putin a war criminal sending more weapons to ukraine 
2162,2022-03-16,Reuters,1,india is rolling out measures to help the country become a major exporter of high-quality wheat as importers scramble for supplies after russias invasion of ukraine two government sources said 
2163,2022-03-16,Reuters,1,us president biden calls russian president putin a war criminal over his countrys invasion of ukraine prompting the kremlin to say the comment is unforgivable 
2164,2022-03-16,Reuters,0,marina ovsyannikova the russian woman who burst into a tv studio to denounce the ukraine war during a live news bulletin told 
2165,2022-03-16,Reuters,0,breakingviews - russia punches economic hole above its weight
2166,2022-03-16,Reuters,0,iea says market may lose 3 mln bpd of russian oil next month 
2167,2022-03-16,Reuters,0,world court orders russia to cease military operations in ukraine 
